text,label
"Phòng ốc, bãi biển, ăn sáng Phòng rộng đẹp, tuy nhiên nhiều bậc thang, leo rất mệt, bãi biển đẹp.",0
"phòng đẹp, tầm nhìn biển, giá hợp lý Rất tốt, phòng rất to và đẹp, tầm nhìn biển, vườn cây cảnh rất đẹp, hồ bơi to và sạch sẽ, ăn sáng khá phù hợp và thay đổi hằng ngày",0
"Thiết kế đẹp, phòng đẹp, cảnh đẹp Ở Poshanu, ta như về với làng quê Việt Nam, phòng ốc thiết kế đẹp, yên tĩnh, gần gũi với thiên nhiênHồ bơi rộng, gần biển, là địa điểm tốt cho gia đình nghỉ ngơi, giá cả vừa phải",0
"phòng thiết kế hợp lý, hướng nhìn ra biển rất đẹp, vườn cây nhiều hoa rất đẹp",0
"phòng còn rất mới, thiết kế lạ mắt. KS có hồ bơi đẹp. Khách sạn mới đưa vào sử dụng đầu năm 2013 nên phòng còn rất mới, phòng bungalow rất rộng rãi, có ban công sea view. Tuy nhiên, vì KS nằm trên đồi cao nên đi lại rất mệt nhất là người già và trẻ em. KS không có sân chơi cho trẻ em vì địa hình đồi dốc, toàn bậc thang. KS có hồ bơi người lớn và trẻ em rất sạch và đẹp, có hồ mát xa riêng. Bãi biển tắm chung với bãi của The Cliff resort. KS không có dịch vụ giải trí ở bãi biển. Vị trí đối diện Sealink nên mất 10p đi bộ là đến Hoa Viên và Cay Bàng. Kết luận: KS phù hợp với couple",0
"- Poshanu Resort có vị trí hơi xa trung tâm nhưng cũng gần 1 số nhà hàng có tên tuổi- Sàn gỗ trong phòng hơi trầy, cảm giác sàn không sạch sẽ cho lắm- Phòng tắm phòng Seaview bungalow hơi chật chội, bù lại balcon rộng rãi, ngắm biển rất thích- Khăn tắm hơi cũ, đã ngả màu- Nhân viên thân thiện, nhanh nhẹn, niềm nở, và sẵn lòng hỗ trợ, đáp ứng yêu cầu của khách - Bữa ăn sáng khá phong phú, có thay đổi thực đơn theo ngày, có cháo và súp nấu khá ngon, thích hợp cho gia đình có em bé- Hồ bơi đẹp, quang cảnh resort đẹp- Dịch vụ ăn uống tại phòng chưa đa dạng và thuận tiện, menu chỉ có set cơm mấy món và phải đặt cho 2 người trở lên- Thủ tục nhận phòng, trả phòng nhanh chóng",0
"Gia đình tôi hài lòng với kỳ nghỉ 3 ngày ở Poshanu Resort. Resort có thiết kế phòng và khuôn viên đẹp, phong cách ấn tượng, đặc biệt là view từ phòng nghỉ có thể nhìn ra 3 hướng. Nhân viên thân thiện, chu đáo, bể bơi và bãi biển tốt. Tuy nhiên, vị trí hơi xa trung tâm phù hợp với nghỉ dưỡng, đường đi trong khuôn viên hơi dốc, bãi biển gần kè hơi nguy hiểm, đồ ăn sáng không được phong phú. Cảm ơn Chudu24 đã gợi ý và chu đáo đặt phòng!",0
"Cảm ơn Chudu24 đã sắp xếp phòng rất tốt cho gia đình chúng tôi. Resort đẹp, hồ bơi đẹp, nói chung rất tốt. Chỉ duy nhất là resort hơi dốc, đi lên đi xuống khá mỏi chân. Resort có bài đã chạy ra biển đẹp, gia đình chúng tôi chụp rất nhiều hình.",0
"Mình có 1 kỳ nghỉ cuối tuần vui vẻ ở Poshanu. Nói chung mọi thứ đều ok: phòng ốc rộng rãi, sạch sẽ, không gian yên tĩnh, view đẹp, nhân viên nhiệt tình, vui vẻ. Hồ bơi có cả hồ nhỏ cho em bé. Đồ ăn sáng hơi ít món nhưng mình nghĩ cũng phù hợp vì số lượng phòng và khách không nhiều, ăn trưa và tối thì ăn cũng được.Tuy nhiên lúc mình đi thì biển không đẹp lắm, có nhiều tảo đỏ, hơi tiếc. Mình ở phòng Deluxe Sea View, khu vực giường ngủ cao hơn sàn nhà (chắc khoảng 70-80 cm) làm mình không thích, tạo khoảng cách giữa khu ngủ và khu ngồi chơi giải trí, không phù hợp nếu có trẻ nhỏ, mấy loại phòng khác thì xem lại trong hình thì hình như ko có như vậy. Và đường đi lên xuống khá dốc, đúng như Chudu đã tư vấn, hơi mệt khi có em bé. :)Cảm ơn Chudu và Poshanu.",0
"Đầu tiên xin gửi lời cám ơn Chudu24 đã giúp mình book phòng rất nhanh chóng và đã tư vấn nhiêt tình để mình có thể chọn được nơi nghỉ ngơi như ý.Tiếp theo là sự hài lòng đối với Poshanu Resort. a. Phòng nghỉ rất đẹp, sạch sẽ, nội thất sang trọng nhưng ấm cúng, tạo cảm giác như ở nhà, rất thoải mái. b. View từ phòng nhìn ra biển rất rất đẹp. c. Bãi biển rất sạch, đẹp, yên tĩnh, an ninh. d. Buffet sáng tuy ko quá nhiều món nhưng món nào cũng ngon, gia đình mình rất hài lòng về bữa ăn sáng ở đây. e. Nhân viên rất thân thiện, dễ thương. Mình có em bé dưới 2 tuổi khá hiếu động và 1 bạn nhân viên đã giúp mình giữ bé để gia đình có thể ăn sáng. f. Chỉ có 1 điều hơi ngại đó là đê xuống được bãi biển thì phải đi xuống con dốc cao. Mình được xếp phòng ở cao nhất nên xuống bãi biển hay quay trở lên đều khá mệt. Lần sau đến Mũi Né gia đình mình sẽ tiếp tục chọn Poshanu. Cám ơn Poshanu Resort và Chudu24.Uyên",0
"Resort mới, phòng đẹp không gian thích hợp thư giãn . Nhân viên nhiệt tình vui vẻ, đồ ăn cũng tạm ổn, món lẩu thái rất ngon.Có dịp sẽ quay lại ;)))",0
"Đồ ăn sáng Poshanu Resort bình thường, giá cao so với chất lượng, nước uống tệ nhất là chanh dây uống vào hoàn toàn không phải chanh dây. Máy lạnh không đủ lạnh buổi trưa ở trong phòng nóng vô cùng, máy lạnh phải một ngựa rưỡi mới được.",0
"Cảm ơn chudu24 đã book phòng cho chúng tôi. Gia đình đã có kỳ nghỉ thật ấm cúng và hạnh phúc. Phòng rộng rãi, sạch sẽ và thoáng mát. Trong lúc chờ nhận phòng, tôi được mời một ly chanh dây rất ngon. Nhà hàng nấu ăn ngon, nhân viên ân cần, niềm nở. Hồ bơi rộng, sạch, trẻ con nhà tôi rất thích. Bãi biển sạch, thích hợp nghỉ dưỡng. Thiết kế của Resort theo kiểu bậc tam cấp nên phù hợp với gia đình trẻ.",0
"Chúng tôi đến Poshanu vào ngày 30 Tết. Và được nhận phòng tốt ngoài sức tưởng tượng. Poshanu giao tôi đúng phòng như đã đánh dấu trong hợp đồng chứ ko như khách sạn ở Đà Lạt đưa tôi phòng khác. Tôi rất hài lòng về phòng ốc, khung cảnh thì quá đẹp, đồ ăn ổn, hồ bơi rất sạch, phòng ít muỗi thậm chí không có. Bãi biển sạch tuy nhiên nhiều đá ngầm nên ít người tắm. Nhà hàng phục vụ khuya. Thức ăn tương đối ngon. Buffet sáng tương đối ổn chứ chưa được chăm chút kỹ lưỡng. Nói chung tôi hài lòng. Cảm ơn Chudu24 rất nhiều :)",0
"Kiến trúc resort lạ, view đẹp, phòng ốc sạch sẽ, rộng rãi. Tuy resort nằm trên đời nhưng đó lại là 1 ưu điểm của resort vì làm cho kiến trúc của resort khác lạ so với những resort khác. Nhân viên thân thiện, vui vẻ. Tuy nhiên bữa ăn tối gia hơi đắt và thức ăn nấu chưa được ngon lắm, nếu giá cả hợp lý hơn tôi nghĩ các bạn sẽ thu hút được khách ở tại resort sẽ ăn ở nhà hàng của mình mà không đi ra ngoài ăn. Hẹn gặp lại lần sau. Cảm ơn Tiên bên Chudu24 đã giúp tôi book phòng suôn sẻ.",0
"1) Dịch vụ và thái độ nhân viên cực kỳ tốt, đáng giá 6 sao. Từ nhân viên tiếp tân, buồng, hồ bơi, bãi biển, thậm chí cả bảo vệ. Phòng dọn dẹp mỗi ngày rất sạch. Nhờ đem room amenities rất nhanh2) Ăn sáng rất ngon, đa dạng, và ưu điểm lớn nhất là đều thay đổi nhiều món mỗi ngày3) Ăn trưa và tối cũng khá ngon nhưng giá mắc quá, cả đồ ăn lẫn đồ uống đều mắc. Nếu giá giảm thêm được chừng 30%-40% thì sẽ ở luôn trong resort khỏi đi ra ngoài, vì cơ sở vật chất khá đầy đủ và tiện nghi4) Resort mới, đẹp, cơ sở vật chất tốt, room và amenities chất lượng cao. Hồ bơi đẹp và có chiều dài lý tưởng. Phần đông resorts tương tự chỉ có hồ bơi nhỏ xíu5) Bãi biển cần được dọn vỏ ốc thường xuyên hơn thì mới tắm được6) Di chuyển bên trong resort có độ dốc nên có thể không phù hợp lắm với người thể lực yếu hoặc ... làm biếng. Nhưng đối với chúng tôi là những người thích vận động, thì rất thích7) Nhân viên Chudu24 phụ trách nhanh và nhiệt tình nhưng hơi ẩu, cần cẩn thận hơn",0
"Tôi đã có 2 ngày nghĩ rất vui và vừa ý, đặc biệt là với resort Poshanu nói riêng. Là một resort mới nên nhìn chung resort khá đẹp và tỉ mỉ đến từng chi tiết. Lối kiến trúc lạ mặt và hết sức thông minh trong việc bày trí làm cho resort có một nét rất riêng. Nhân viên phục vụ thì rất tâm lý, tận tình và hiểu chuyện. Tôi được upgrade phòng lên thành lên premium mà không mất tiền do nhân viên muốn phòng của tôi và bạn tôi được ở gần nhau. Buffer sáng cũng khá ngon do resort biết cách thêm vào một số món phá cách giữa các món thông dụng của resort. Có lẽ ở đây có một hệ thống quản lý khá tốt nên tôi thấy dù chúng tôi đi ngày thường nhưng sự phục vụ vẫn không bị thờ ơ, tôi rất thích điểm này của resort. Tôi đi khá nhiều resort ở Phan Thiết nhưng nếu bạn muốn một resort đẹp với giá cả cũng đẹp và phục vụ cũng ok thì tôi nghĩ bạn nên thử Poshanu !",0
"Poshanu là nơi tuyệt vời nghỉ dưỡng- phòng đẹp , thiết kế lạ mắt- Hồ bơi đẹp : Hồ bơi lớn và 1 hồ bơi trẻ em , 1 hồ massage . Nước hồ rất sạch .- thức ăn sáng phong phú, ngon .chỉ 1 khuyết điểm nhỏ vì khách sạn ngay đồi,nên đi lên đi xuống nhiều bậc thang không phù hợp với người lớn tuổi .",0
"Poshanu Resort có rất nhiều điểm hay:- Kiến trúc lạ mắt, khuôn viên trồng nhiều bông giấy rất đẹp- Phòng ngủ và phòng tắm rất rộng, tiện nghi- Hồ bơi sạch sẽ- Giá phòng hợp lý- Đầu bếp nấu các món trong set menu rất ngonResort là 1 lựa chọn lý tưởng để nghỉ dưỡng cho gia đình hoặc đi cùng bạn bè",0
"Khách sạn và Mytour đã hỗ trợ cho vợ chồng tôi nâng lên phòng Premium Deluxe miễn phí. Thật tuyệt vời. Phòng nghỉ lãng mạn và sạch sẽ, đủ tiện nghi. Nhân viên phục vụ nhiệt tình, chu đáo. Đặc biệt vợ chồng tôi cũng gửi lời cảm ơn nhân viên Mytour đã hỗ trợ tận tâm để góp phần cho kỳ honey moon đáng nhớ.",0
"Tôi đã nhiều lần nghỉ cùng gia đình tại các resort khác của Mũi Né. Nhưng theo đánh giá và nhận xét của gia đình tôi thì nơi đây thật tuyệt. Phòng ngủ và phòng tắm đẹp, rộng, và phong cách trang trí lạ. Hồ bơi đẹp. Nhân viên phục vụ tốt, nhiệt tình.",0
"Tôi đánh giá cao sự phục vụ tận tình của Mytour. Resort đẹp, tuy bố trí các cụm phòng hơi rối mắt, thành ra phòng của tôi tuy là deluxe Sea View mà thì thấy roof view. Điểm trừ lớn nhất của resort là bãi biển ko đẹp, bị bờ kè chắn nên sóng lớn, nước đục, bãi biển nhiều mảnh vỏ ốc nên đau chân. Ăn uống tốt, phục vụ ok.",0
"Khách sạn mới đưa vào sử dụng đầu năm 2013 nên phòng còn rất mới, phòng bungalow rất rộng rãi, có ban công sea view. Kiến trúc lạ mắt, khuôn viên trồng nhiều bông giấy rất đẹp. Phòng ngủ và phòng tắm rất rộng, tiện nghi. Hồ bơi sạch sẽ. Giá phòng hợp lý. Đầu bếp nấu các món trong set menu rất ngon. Resort là 1 lựa chọn lý tưởng để nghỉ dưỡng cho gia đình hoặc đi cùng bạn bè",0
"Vị trí Poshanu Resort đồi dốc xuống biển, nên nhiều bậc thang, từ phòng ra biển hơi xa, không phù hợp cho người lớn tuổi. Bãi biển có nhiều đá nhỏ & thỉnh thoảng có rác, nhưng vẫn tắm được. Bù lại , thức ăn ok, buffet sáng chất lượng , phòng không gian mở thoáng đãng, rộng và sạch sẽ. Nhân viên khá ân cần. Gần các nhà hàng Cây Bàng, Hoa Viên....",0
"Toi o khach san 8 ngay, voi bua an sang nhan vien nhieu nhung khong de y su sap dat do dung tren ban luon bi thieu!! Be boi va do an",0
"Ban đầu tôi chọn A la carte cho chuyến đi của tôi, nhưng sau đó do A la carte hết phòng nên tôi chuyến sang Khách sạn Novotel Danang Premier Han River. - Vị trí: rất trung tâm, nằm ngay trên đường Bạch đằng, tối qua bên kia đường là chạm tay vào sông Hàn. Tối thứ 7 hoặc CN có thể đi bộ ra cầu Rồng để xem rồng phun nước- Dịch vụ phòng: phòng ốc rất sạch sẽ, đầy đủ mọi thứ, hàng ngày đều có nhân viên dọn phòng và bổ sung các đồ dùng cho khách, thiết kế phòng đẹp, giường ngủ rất êm ái và thoải mái; thích nhất là có ban công view ra sông Hàn, buổi tối nhìn xuống thấy cả 1 ĐN lung linh trong ánh đèn, đẹp khó tả lắm :D- Nhân viên: lịch sự, nhã nhặn.- Dịch vụ ngoài: ăn sáng khá đa dạng, ngon. Hồ bơi tuyệt đẹp, sạch sẽ, rất vắng, dịch vụ hồ bơi tốt. Ngoài ra, buổi tối còn có bar trên tầng 34.Nói chung, Novotel là 1 khách sạn mới, đẹp, dịch vụ tốt. Nếu có dịp, tôi sẽ quay lại ở đây :D",0
"Gia đình mình rất hài lòng Khách sạn Novotel Danang Premier Han River về mọi thứ, nhất là vị trí của Khách sạn Novotel Danang Premier Han River đẹp, dễ ngắm Đà Nẵng về đêm, thuận tiện đi lại giữa các địa điểm du lịch.Tuy nhiên, mình chỉ có 1 điều góp ý, thực đơn buffet nên thay đổi hàng ngày.Cảm ơn, mong nhiều người sẽ lựa chọn Khách sạn Novotel Danang Premier Han River là nơi nghỉ chân của gia đình.P/S: khu village thuộc accord quản lý mà mình được tham quan thật tuyệt vời và qua đẹp.",0
"Khách sạn Novotel Danang Premier Han River, Đà Nẵng rất đẹp, phòng trang trí ok, thoải mái tiện nghi. Chỉ có điều là buffet bữa sáng chưa thật sự phong phú. Còn đâu là tuyệt.",0
"Nhân viên tại khách sạn Novotel Danang Premier Han River, Đà Nẵng thân thiện đón ngay tại sân bay, khi đến khách sạn, gia đình tôi rất hài lòng với khung cảnh đẹp, nhân viên phục vụ chu đáo và rất vui vẻ. Tuy nhiên phòng tắm hơi chật. Gia đình tôi sẽ còn quay lại. Cảm ơn Chudu24 và cảm ơn khách sạn Novotel Danang Premier Han River.",0
"Khách sạn Novotel Danang Premier Han River, Đà Nẵng đạt chuẩn 4* nằm ở vị trí rất thuận tiện,Nhân viên thân thiện chu đáo và nhiệt tình. Phòng ốc sạch sẽ. Nói chung là tuyệt vời.Góp ý: bể bơi đóng cửa quá sớm!",0
"Chúng tôi đã có một kỳ nghỉ tuyệt vời ở nơi này, kiến trúc khách sạn đẹp, sang trọng. Phòng nghỉ rộng rãi, đầy đủ tiện nghi và đặc biệt là nhân viên rất gần gũi và nhiệt tình, lần sau chúng tôi sẽ quay trở lại để tận hưởng những giờ phút nghỉ ngơi thật vui vẻ.",0
"Gia đình tôi rất hài lòng khi ở tại khách sạn. Giá cả phải chăng. Chất lượng phục vụ đến nội thất trang thiết bị trong phòng đều mới và tiện nghi. Nếu có dịp, gia đình tôi vẫn tiếp tục lựa chọn khách sạn này.",0
"Tôi rất hài lòng về khách sạn này về cách phục vụ, giá cả cũng như quan cảnh xung quanh. Nơi đây thoáng mát, không khí trong lành dễ chịu. Cách phục vụ của nhân viên vô cùng niềm nở tận tình. Giá cả cũng rất hợp lý, phù hợp với nhiều đối tượng.",0
"Phòng rộng và sạch, view đẹp, vị trí thuận lợi gần trung tâm và dịch vụ rất tốt. Tôi rất hài lòng",0
"Vị trí, cơ sở mới, Phòng có tầm nhìn đẹp của thành phố. Chắc chắn khách sạn để ở lại nếu bạn ở trong thành phố!",0
"Gần các nhà hàng tốt, khách sạn mới được xây dựng hiện đại, tốt, nhân viên cố gắng hết sức mình để làm hài lòng khách hàng, tầm nhìn tốt trên sông Hàn.",0
"Tất cả mọi thứ đã đạt yêu cầu, chúng tôi đã có một thời gian tuyệt vời đó. Khách sạn có một cái nhìn đẹp của dòng sông và các nhân viên thân thiện và hữu ích.",0
"Khách sạn mới, dịch vụ đầy đủ, phòng rộng và sạch, nhân viên rất thân thiện và hay giúp đỡ, hồ bơi rất đẹp, tôi hài lòng",0
"Thức ăn phong phú, phòng ấm cúng, thích nhất là chiếc giường ngủ thật thoải mái.",0
"Cảnh quan đẹp nên tạo cảm giác ấn tượng, nói chung là cũng tạm được.",0
"View đẹp, phòng ốc tiện nghi. Thiết kế sang trọng. Lúc check in nhân viên nói chưa có phòng mặc dù lúc đó 3h mà mình đã qua gửi hành lý từ 8h sáng",0
"Khách sạn tốt. thức ăn ngon. Các nhân viên tuyệt vời, tôi sẽ ở lại đây một lần nữa. Bữa ăn sáng là rất tuyệt",0
"Chất lượng phục vụ, chất lượng phòng và vị trí Tôi cảm thấy hài lòng với Novotel. Tuy nhiên, cũng xin được đưa ra mấy đong góp ý, để khách dạn ngày càng hoàn thiện hơn. Thứ nhất: Hệ thống công tắc đèn trong phòng hơi phức tạp, khó hiểu. Thứ hai: Khăn tắm vẫn có 1 số cái bị rách ở viền. Thứ ba: tại khu massage, nhiệt độ ở cả 2 phòng xông hơi là chưa đủ độ cao cần thiết. Thứ tư: Là một khách sạn 5*, Novotel có nên nghĩ đến việc xây dựng thêm 1 bể bơi nước nóng trong nhà?Đó là 1 số nhận xét của tôi sau 3 ngày nghỉ tại Novotel. Chúc các bạn ngày 1 thành công hơn",0
"Vị trí, mức độ vệ sinh khách sạn và tiện nghi tiêu chuẩn phòng Một kỳ nghỉ tuyệt vời",0
Sạch - đẹp - tiện nghi,0
"Phòng đẹp, ấm cúng; gần biển và các khu giải trí, nhân viên thân thiện. Thức ăn phong phú, phòng ấm cúng, thích nhất là chiếc giường ngủ thật thoải mái.",0
"sach se, be boi dep, canh quan dep canh quan dep nen tao cam giac an tuong, noi chung la cung tam duoc.",0
"Vị trí, dịch vụ, không gian Nói chung là tốt, tuy đang trong quá trình hoàn thiện nhưng dịch vụ dược lý với giá cả.",0
"Tiện đi lại, hướng nhìn ,dịch vụ tốt Bình thường",0
"Phòng Khách sạn Novotel Danang Premier Han River khá nhỏ, view tuyệt đẹp, bể bơi rất tuyệt. Tuy nhiên việc đặt xe của khách sạn đưa đón đi tắm biển khá bất tiện vì cả khách sạn có mỗi 1 chiếc xe (đi thuê theo thông tin của chính tài xế). Đưa đón sân bay cũng vậy.",0
"Khách sạn Novotel Danang Premier Han River nằm ở vị trí đẹp, hướng Cầu Rồng và sông Hàn. Nhân viên cực nhiệt tình",0
"Novotel Danang Premier Han River làm chúng tôi rất hài lòng. Ở đây có một cái khác biệt với nhiều khách sạn chúng tôi đã đi đó là SKY36 trên tầng cao khách sạn rất tuyệt vời, chúng tôi được gắn kết với nhau nhiều hơn nhờ chuyến đi này. Cảm ơn!",0
"Khách nằm ở vị trí đẹp, view Cầu Rồng và sông Hàn rất đẹp. thủ tục check in và check out linh hoạt, nhanh chóng. Nói chung, vợ chồng mình hài lòng, chỉ duy nhất 1 điểm tr",0
"nhân viên nhã nhặn, thân thiện có ban công view sông Hàn, view đẹp ban đêm nhìn ĐÀ Nẵng đẹp ks rất gần trung tâm, gần sông Hàn. có thể đi bộ ra cầu Rồng phòng ốc rất sạch sẽ, đầy đủ, dọn phòng hàng ngày, thiết kế phòng đẹp, giường ngủ rất êm ái và thoải mái;",0
"bể bơi đóng cửa hơi sớm! Đồ ăn phong phú. đa dạng, ngon miệng Khách sạn Novotel Danang Premier Han River, Đà Nẵng có vị trí đẹp, phòng ốc sạch sẽ, view đẹp.",0
"phòng tắm hơi hẹp rất thú vị khi có người khách sạn đón từ sân bay, chu đáo, tận tình,",0
"Khách sạn Novotel Danang Premier Han River có thiết kế đẹp, sang trọng, vị trí thuận tiện để đi tham quan mua sắm. Phòng nghỉ tiện nghi, view ra sông Hàn. Dịch vụ tốt, điểm trừ duy nhất là đồ ăn sáng nghèo nàn so với tiêu chuẩn 1 khách sạn 5 sao.",0
"Khách sạn Novotel Danang Premier Han River đẹp, vị trí thuận tiện, view đẹp. Nhưng cách âm chưa được tốt nên các phòng trên tầng cao gần quầy bar hơi bị ồn.",0
"Vị trí của khách sạn Novotel Danang Premier Han River rất thuận tiện, view sông Hàn buổi tối rất đẹp. Nhân viên niềm nở vui vẻ, luôn tươi cười với khách hàng. Phòng ốc sang trọng, tiện nghi, tạo được sự thoải mái. Buffet sáng ngon nhưng chưa được phong phú.",0
Toilet lâu lâu bị hôi buffer không phong phú cho lắm .. Tiện nghi .. phòng sạch..nv phục vụ tốt gần biển phòng đẹp giá cả ok,0
Doi dien khu danh ca,0
cua so chua nhin dc het phong canh,0
"Phong tolet boc mui hoi kho chiu ,",0
Nguon nuoc bi phen Phong trang tri dep,0
"Wifi yeu Vi tri khach san, nhan vien than thien",0
không có bacon. nhân viên thân thiện,0
"Vị trí thuận tiện Khách sạn có vị trí thuận tiện để tắm biển và đi dạo vào buổi tối, phòng sạch, nhân viên nhiệt tình, dễ thương",0
"Vị trí gần biển, ban công đẹp, nhân viên lịch sự Cơ bản tốt so với mức 3 sao tuy nhiên bàn, ghế, tủ hơi cũ. Buồng tắm đứng hơi bất tiện vì nước chảy ra sàn. Ngoài các vấn đề trên thì mọi thứ đều tốt :)",0
"Vi Tri Dep, Gia Ca Hop Ly, Phong Sach Se Khach San noi chung moi thu rat ok. Toi se quay lai cung voi gia dinh",0
"Địa điểm, Thái độ phục vụ và an ninh Tốt",0
"Vị trí tốt, Nhân viên phục vụ niềm nở, bảo vệ tận tình Phòng ở chật chội, không cách âm, nghe tiếng nói chuyện ồn ào của các phòng kế bên. Khi liên hệ trực tiếp với khách sạn thì giá phòng rẻ hơn book trên agoda",0
"Vi tri, thuc an, thai do Khach san o vi tri thuan loi. Nhung ve sinh thi ko dc tot, nuoc tam bi vang, khan tam thi ko dc sach lam. Thai do phuc vu nhiet tinh vui ve",0
"Phòng ngủ, nhân viên phục vụ, trang thiết bị thoải mái, an toàn, yên tâm",0
thích nhất bác bảo vệ dễ mến.,0
"Thái độ phục vụ, view đẹp, trang trí phòng hài hòa Khi làm vệ sinh, BP.Buồng nên làm vệ sinh dưới gầm ghế,bàn.",0
Khong co Gi TUYET Voi ca Thai do phuc vu ko NHIEt tinh DUOC gan bai bien re Di lai,0
"Đẹp,sạch,gần biển,nhân viên thân thiện Tủ lạnh bị hôi.máy lạnh ko lạnh ngoài ra mọi thứ đều tuyệt vời.nếu bạn có điều kiện thì nên ở vì giá tương đối cao.nhưng được cái là gần biển.có hầm giữ xe oto.không gian sang trọng.mình đi giá 1tr2 cho 5 người luôn ăn sáng.",0
"vị trí sát biển, nhân viên thân thiện, ăn sáng tự chọn đa dạng Thỏa mãn sau kỳ nghỉ",0
"trung tam, sat bien khong thoai mai khi su dung nha ve sinh, khan tam cu, cam giac do",0
"Thái độ phục vụ tốt, view đẹp, làm thủ tục nhanh. Bờ biển trước khách sạn đang sửa nên hơi mất vệ sinh.",0
"Phòng Deluxe rộng, sạch sẽ , gần biển Gần biển, chỉ cần qua đường là đến bãi biển. Tuy nhiên hôm mình đi thì bãi biển cắm toàn cờ đen nên ko thể tắm đc. Phòng rộng, sạch sẽ. Có điều phòng mình ở ko có wifi nên hơi bất tiện.",0
"thân thiện, mặt tiền đường thùy vân, view đẹp",0
"Huong bien, de tim, thang may OK Toi đen day lan 2, lúc dau o lau 3 moi thu OK, lan nay o lau 5 ko nhu trước, nước yeu, toilét hu. Do xay bo ke giáp bien nen di Tam hoi xa",0
"Gan bien, phong do, nước yeu Đen lan dau OK, lan 2 o lau 5 nước yeu, ve sinh do, bai bien di xa hon. Mat vui",0
"Phong thoai mai, view huong bien dep, nhan vien than thien Co 1 dieu la voi sen cua khach san bi hu nen gay kho khan 1 chut.",0
"hướng nhìn ra biển, gần biển Phòng tạm được nhưng nhà tắm bẩn không được làm vệ sinh tốt nhiều chổ còn rất bẩn (tay cầm vòi sen, bồn tắm...), đồ dùng nhà tắm không được thay đầy đủ, dầu tắm và dầu gội đã bị khách trước sử dụng nhưng không được thay mới.",0
"Gan bien, sach se Toi cam thay hai long, khach san sach se. Gan bai bien rat thu vi",0
"Hướng biển tuyệt vời Mình ở đây dù chỉ 1 đêm nhưng rất hài lòng, buổi chiều có thể ngắm hoàng hôn tại phòng và buổi sáng cũng không cần thức dậy sớm để đón bình minh vì tất cả đều có tại phòng.",0
"Khách sạn do người nước ngoài quản lý nên sạch sẽ, tươm tất. Khách sạn gần biển nên dễ dàng tắm biển mọi lúc. Khách sạn mới xây nên nội thất còn mới, có nhiều người nước ngoài lưu trú. Vị trí khách sạn tại Bãi sau nên có tầm nhìn đẹp, tuy nhiên mỗi lần tắm biển phải băng qua đường nên hơi nguy hiểm vì gần ngã ba và đường dốc cao.",0
"phục vụ tận tình, niềm nỡ, thân thiện Khi ở tại khách sạn giúp tôi có kỳ nghỉ thật thoải mái, vui vẻ và hạnh phúc bên người thân của tôi. Lời khuyên về ngắm cảnh: nên chọn khách sạn Romeliess nó có vị trí thích hợp cho việc ngắm cảnh của bạn",0
"Yên tĩnh Vì chọn phòng ngủ cho trăng mật, hướng nhìn ra biển nên phòng khá đẹp, yên tĩnh, sạch sẽ và tiện nghi. Nhân viên niềm nở, lịch sự. Điểm trừ là đồ ăn sáng và thức uống không ngon, không có mùi vị cụ thể.",0
"KS tot ve ve sinh, dia diem Chung toi co ky nghi 1 ngay tai day, phong good ve sinh tot, nhung nhan vien le tan thieu le phep, an noi coc loc giong nhu minh den xin o mien phi vay!!! Lời khuyên về đặc điểm khách sạn: KS kha tot ve tieu chuan ve sinh, phong oc tot",0
"Khach san co view bien rat dep toi da co 1 ky nghi duong thuc su tai khach san. tu phong (sea view) ban co the co 1 view bien tuyet dep khien toi tro nen thu thai hon. nhan vien phuc vu rat lich su. phong kha moi va rong rai, co ban cong, buoi chieu va toi ra do hung gio bien rat mat. vi tri khach san tuyet voi, chi can bang qua duong la ban da den bien.tuy nhien 1 dieu khien toi khong hai long lam la nem cua khach san rat cung (vi la nem lo xo nhung cung khong phai loai tot) nen cam giac nam khong thoai mai, tham chi la kho chiu. khach san nen nang cap phan nay de dung chuan la 3 sao.noi chung ngoai phan tren thi khach san kha ok. an sang cuoi tuan co buffet cung kha nhieu mon va an cung kha ngon. Lời khuyên về ngắm cảnh: Neu ban thich ngam bien thi chon khach san nay la lua chon tot nhat.",0
"Khách sạn mới, nhân viên vui vẻ, có wifi Hoàn toàn hài lòng với khách sạn. Tuy nhiên, phòng tắm không có màn che khiến sàn nhà tắm đầy nước. Lời khuyên về ngắm cảnh: Nhìn thẳng ra biển, hướng Đông rất dễ ngắm mặt trời mọc (nếu bạn chọn phòng nhìn ra biển). Trên đường Thùy Vân, buổi tối đi dạo rất thú vị với các hàng ăn và gió biển",0
"Nằm ngay bãi biển Khách sạn sạch sẽ nhưng phòng quá nóng, máy lạnh quá yếu so với diện tích phòng. Gần đến sáng mới thấy mát... Phùuu Lời khuyên về ngắm cảnh: Thích hợp ai thích ngắm cảnh",0
"Phòng ốc sạch sẽ, mới. Vị trí thuận lợi. Khách sạn có vị trí tốt, thuận lợi cho khách trong việc tắm biển, du ngoạn. Nhân viên nhiệt tình, niềm nở.",0
Gan khu tam bien Ky nghi hoan hao. Tot. Lan sau neu co ghe vung tause chon khach san nay. Lời khuyên về ngắm cảnh: Co view bai bien rat dep.,0
